time,p1,p2,p3
2024-07-19 19:47:13.865402+00,76.073730,89.236824,39.288677
2024-07-19 19:47:31.883598+00,89.157501,75.870659,12.782912
2024-07-19 19:47:46.757284+00,57.556824,84.175941,37.592499
2024-07-19 19:48:01.692275+00,55.723625,66.655045,44.442410
2024-07-19 19:48:16.584269+00,84.655067,61.864262,11.769253
2024-07-19 19:48:34.605392+00,78.428764,54.673470,14.176030
2024-07-19 19:48:49.54985+00,61.012524,76.841942,42.755978
2024-07-19 19:49:04.47512+00,82.382149,87.081429,22.155968
2024-07-19 19:49:22.450979+00,65.061874,55.207954,12.581487
2024-07-19 19:49:37.378863+00,61.283958,55.515087,27.964113
2024-07-19 19:49:52.324348+00,57.712906,72.652412,42.524956
2024-07-19 19:50:10.298042+00,86.082809,77.595917,24.154045
2024-07-19 19:50:25.20217+00,81.209702,56.341980,11.906507
2024-07-19 19:50:40.101946+00,61.982765,82.785805,46.136543
2024-07-19 19:50:58.124521+00,58.343369,79.144875,47.928490
2024-07-19 19:51:13.046627+00,85.569473,64.364838,12.582541
2024-07-19 19:51:27.962927+00,72.953072,88.085243,39.829441
2024-07-19 19:51:42.861803+00,60.105282,57.027912,31.237570
2024-07-19 19:52:00.863077+00,54.416008,62.447891,24.612625
2024-07-19 19:52:15.760765+00,83.470047,83.922272,21.610235
2024-07-19 19:52:30.673325+00,72.391678,88.237831,34.915474
2024-07-19 19:52:48.704677+00,62.933342,58.346909,27.213223
2024-07-19 19:53:03.570267+00,55.388355,67.752708,43.086517
2024-07-19 19:53:18.473391+00,77.672005,88.383598,36.439377
2024-07-19 19:53:36.499451+00,57.920815,80.636848,44.921257
2024-07-19 19:53:51.40481+00,73.287788,86.094521,22.754723
2024-07-19 19:54:06.387309+00,71.935089,56.718014,26.836102
2024-07-19 19:54:24.329345+00,74.917168,62.605457,16.114929
2024-07-19 19:54:39.127856+00,52.515759,80.808990,44.540344
2024-07-19 19:54:54.065611+00,73.620308,55.191879,31.679031
2024-07-19 19:55:12.191849+00,74.230270,60.719696,20.788061
2024-07-19 19:55:27.059854+00,79.814301,61.319183,23.268755
2024-07-19 19:55:41.909101+00,81.414093,54.248180,22.086180
2024-07-19 19:55:56.816795+00,76.947029,56.086803,29.487749
2024-07-19 19:56:14.942737+00,79.420013,58.828598,18.460115
2024-07-19 19:56:29.833103+00,83.137917,61.755074,16.984755
2024-07-19 19:56:44.705545+00,86.067627,79.882385,16.772602
2024-07-19 19:57:02.793822+00,62.281376,83.044510,29.032433
2024-07-19 19:57:17.683901+00,61.209221,80.017212,40.318459
2024-07-19 19:57:32.575417+00,51.935852,77.801445,41.877834
2024-07-19 19:57:50.569509+00,84.619720,81.831566,13.727751
2024-07-19 19:58:05.502515+00,78.275742,87.915382,29.835060
2024-07-19 19:58:20.396167+00,55.204464,80.229752,44.373138
2024-07-19 19:58:38.444954+00,71.801842,58.156082,30.404148
2024-07-19 19:58:53.259603+00,84.278801,76.575821,16.594490
2024-07-19 19:59:08.258689+00,57.123444,71.634521,44.186691
2024-07-19 19:59:23.260441+00,89.049133,62.055843,15.101271
2024-07-19 19:59:41.122665+00,89.044136,79.602386,18.779842
2024-07-19 19:59:55.967378+00,83.793556,62.978825,17.324480
2024-07-19 20:00:10.933196+00,60.585629,55.504852,32.082695
2024-07-19 20:00:29.02423+00,90.326256,68.412468,12.790864
2024-07-19 20:00:43.917097+00,87.142609,82.069908,26.549383
2024-07-19 20:00:58.848323+00,79.041588,76.935486,28.238083
2024-07-19 20:01:16.882354+00,71.332321,53.087044,18.104557
2024-07-19 20:01:31.792353+00,75.967636,56.394135,27.862110
2024-07-19 20:01:46.723241+00,81.219147,54.491493,19.978373
2024-07-19 20:02:04.653901+00,65.626198,83.647263,45.109943
2024-07-19 20:02:19.545288+00,59.627289,75.352509,46.053818
2024-07-19 20:02:34.42005+00,59.742168,57.931828,27.518894
2024-07-19 20:02:49.331487+00,72.292305,58.896202,22.373510
2024-07-19 20:03:07.340178+00,79.528076,84.765549,21.113926
2024-07-19 20:03:22.247545+00,84.153984,76.205177,13.618276
2024-07-19 20:03:37.193305+00,75.676933,57.952450,17.665142
2024-07-19 20:03:55.178698+00,89.575432,75.015022,12.398617
2024-07-19 20:04:10.088461+00,89.272545,74.467880,14.974290
2024-07-19 20:04:24.99679+00,85.351982,63.940651,10.829649
2024-07-19 20:04:43.015747+00,74.693291,61.325607,12.766505
2024-07-19 20:04:57.814519+00,54.103065,75.542648,48.200329
2024-07-19 20:05:12.72992+00,62.972580,52.149574,27.652716
2024-07-19 20:05:30.421121+00,55.392574,61.682137,42.591457
2024-07-19 20:05:45.310992+00,59.114075,62.868061,38.411861
2024-07-19 20:06:00.219204+00,57.333431,62.966499,32.803387
2024-07-19 20:06:15.073554+00,81.551987,57.539940,20.244940
2024-07-19 20:06:33.104462+00,71.033401,89.677055,33.788868
2024-07-19 20:06:48.058282+00,63.074368,69.882309,41.583782
2024-07-19 20:07:02.854973+00,80.086983,67.374374,15.455816
2024-07-19 20:07:22.530029+00,53.337204,63.337563,46.581570
2024-07-19 20:07:37.327216+00,84.630325,81.786430,16.498098
2024-07-19 20:07:52.146558+00,65.619057,45.567059,29.500580
2024-07-19 20:08:10.249365+00,61.395264,58.580219,39.982502
2024-07-19 20:08:25.070154+00,66.943283,88.510956,35.281006
2024-07-19 20:08:39.869471+00,86.599686,62.550709,14.670037
2024-07-19 20:08:57.60902+00,83.630653,82.300934,18.710255
2024-07-19 20:09:12.412773+00,74.643089,60.558270,20.579361
2024-07-19 20:09:27.41151+00,63.104305,86.535660,40.977207
2024-07-19 20:09:45.478811+00,54.769100,75.860275,41.964729
2024-07-19 20:10:00.299608+00,83.168587,81.585609,19.943497
2024-07-19 20:10:15.098106+00,70.339218,57.874596,25.913328
2024-07-19 20:10:29.895807+00,66.634300,88.174690,33.106441
2024-07-19 20:10:47.771329+00,84.280930,79.785736,14.303125
2024-07-19 20:11:02.606954+00,54.454090,74.942032,44.226757
2024-07-19 20:11:17.408696+00,79.242157,84.588882,23.487383
2024-07-19 20:11:35.512424+00,84.447304,83.963692,17.491180
2024-07-19 20:11:50.515508+00,66.135742,58.189178,30.614002
2024-07-19 20:12:05.358806+00,52.698887,70.541840,42.424751
2024-07-19 20:12:23.338045+00,63.155228,86.070007,39.033382
2024-07-19 20:12:38.292115+00,55.993126,72.909073,44.847305
2024-07-19 20:12:53.162198+00,62.549709,62.093334,43.025490
2024-07-19 20:13:11.205618+00,62.098221,60.187557,36.632969
2024-07-19 20:13:26.113994+00,57.637043,66.481972,43.052780
2024-07-19 20:13:41.003409+00,60.068943,61.298931,40.901009
2024-07-19 20:13:55.889858+00,57.908340,57.451553,35.116550
2024-07-19 20:14:13.916977+00,58.926388,60.250591,28.324173
2024-07-19 20:14:28.821207+00,55.505947,79.132042,41.251469
2024-07-19 20:14:43.705027+00,74.867279,73.504753,25.922714
2024-07-19 20:15:01.74868+00,72.422134,87.892738,28.157890
2024-07-19 20:15:16.629919+00,80.389114,75.606171,11.937865
2024-07-19 20:15:31.473383+00,80.043793,64.912254,24.879290
2024-07-19 20:15:49.626818+00,70.974487,59.499439,24.722698
2024-07-19 20:16:04.517571+00,80.443039,63.620003,14.439977
2024-07-19 20:16:20.884586+00,73.192368,88.206490,31.342485
2024-07-19 20:16:38.933293+00,56.898655,73.866028,43.282921
2024-07-19 20:16:53.801712+00,57.530014,73.012810,43.954514
2024-07-19 20:17:08.666751+00,57.575726,81.483521,33.675613
2024-07-19 20:17:26.747173+00,81.584892,88.430717,19.375711
2024-07-19 20:17:41.590996+00,81.677620,68.160950,14.365026
2024-07-19 20:17:57.976234+00,81.828087,78.671188,13.513295
2024-07-19 20:18:12.882368+00,81.462898,65.284035,18.239185
2024-07-19 20:18:30.98894+00,83.793488,65.698128,17.867264
2024-07-19 20:18:45.858863+00,86.572433,72.938957,13.628669
2024-07-19 20:19:00.730458+00,85.755470,83.775558,22.990051
2024-07-19 20:19:18.804604+00,57.068474,60.986206,35.903557
2024-07-19 20:19:33.679076+00,85.617241,65.431023,15.380331
2024-07-19 20:19:50.033539+00,53.500729,77.141930,47.371071
2024-07-19 20:20:08.092652+00,71.931755,88.288750,30.963158
2024-07-19 20:20:22.897429+00,83.229538,65.044479,14.864071
2024-07-19 20:20:37.711235+00,56.105495,70.279892,43.248936
2024-07-19 20:20:55.472159+00,67.824165,56.764580,36.616360
2024-07-19 20:21:10.408777+00,83.999931,77.855881,14.740785
2024-07-19 20:21:25.30451+00,61.386383,83.534378,40.547989
2024-07-19 20:21:43.300344+00,89.914818,79.538712,9.900750
2024-07-19 20:21:58.294657+00,67.038811,88.101952,30.220997
2024-07-19 20:22:13.146581+00,55.265293,70.820908,46.150162
2024-07-19 20:22:28.060144+00,53.346931,70.832458,41.530930
2024-07-19 20:22:46.044552+00,67.020432,61.680492,33.279476
2024-07-19 20:23:00.931433+00,57.002327,68.147881,42.968372
2024-07-19 20:23:15.837428+00,61.104706,80.829636,41.400089
2024-07-19 20:23:33.862072+00,57.902809,73.762810,47.118862
2024-07-19 20:23:48.770489+00,56.395683,79.423729,40.175293
2024-07-19 20:24:03.657014+00,69.057503,90.307556,31.297314
2024-07-19 20:24:21.683239+00,62.521397,76.051079,45.068401
2024-07-19 20:24:36.592288+00,51.894547,71.280846,43.369808
2024-07-19 20:24:51.519272+00,61.113640,83.821709,35.726070
2024-07-19 20:25:09.563225+00,58.139175,81.873955,35.012012
2024-07-19 20:25:24.490532+00,71.988235,87.777023,21.182623
2024-07-19 20:25:39.382491+00,73.630119,90.211494,30.722349
2024-07-19 20:25:54.290544+00,65.918915,88.984825,29.851458
2024-07-19 20:26:12.298406+00,56.139362,67.863594,44.098068
2024-07-19 20:26:27.166622+00,57.286983,65.557022,39.446842
2024-07-19 20:26:42.050928+00,63.170811,87.233139,37.421932
2024-07-19 20:27:00.077839+00,55.306835,73.867958,43.311771
2024-07-19 20:27:14.966489+00,54.388355,77.877403,43.313091
2024-07-19 20:27:29.87504+00,56.615318,83.031456,43.387962
2024-07-19 20:27:47.960273+00,52.883896,71.808701,44.336716
2024-07-19 20:28:04.308834+00,73.244957,58.544365,30.601246
2024-07-19 20:28:19.200761+00,74.149643,64.208534,19.549377
2024-07-19 20:28:37.286328+00,84.138931,68.200844,15.967546
2024-07-19 20:28:52.21191+00,66.714340,46.045216,27.607323
2024-07-19 20:29:07.058668+00,60.895058,61.898903,29.873407
2024-07-19 20:29:25.098309+00,48.102421,73.826019,46.250080
2024-07-19 20:29:39.95861+00,73.193069,79.492760,18.198246
2024-07-19 20:29:54.841338+00,75.540718,61.371239,25.610935
2024-07-19 20:30:09.706547+00,60.679775,58.466843,38.718163
2024-07-19 20:30:27.834792+00,75.066086,58.713837,18.994650
2024-07-19 20:30:42.72528+00,83.340752,66.181534,19.399462
2024-07-19 20:30:57.648794+00,66.049263,58.487915,29.682907
2024-07-19 20:31:15.675207+00,63.805817,58.288837,31.304487
2024-07-19 20:31:30.539797+00,55.992107,73.821327,45.795818
2024-07-19 20:31:45.443537+00,66.320992,78.814888,33.494518
2024-07-19 20:32:03.522951+00,79.658859,79.614464,15.652653
2024-07-19 20:32:18.405004+00,62.489090,62.265686,38.702827
2024-07-19 20:32:33.250185+00,51.448872,71.766869,45.460789
2024-07-19 20:32:51.355299+00,56.068329,68.248489,41.503166
2024-07-19 20:33:06.223227+00,54.101944,71.048935,47.550770
2024-07-19 20:33:21.134626+00,51.365841,66.634651,41.761650
2024-07-19 20:33:36.007239+00,77.385864,58.925041,26.438993
2024-07-19 20:33:54.038529+00,53.290241,91.452484,30.311127
2024-07-19 20:34:08.929169+00,60.226402,87.530144,42.770935
2024-07-19 20:34:23.819344+00,57.375141,85.339882,43.380337
2024-07-19 20:34:41.924912+00,55.052761,83.849945,46.602112
2024-07-19 20:34:56.79017+00,65.747002,86.439774,35.905727
2024-07-19 20:35:11.713813+00,85.016655,76.202217,12.235665
2024-07-19 20:35:29.734389+00,69.272980,57.713863,28.817074
2024-07-19 20:35:44.61379+00,66.987648,85.355904,29.164862
2024-07-19 20:35:59.510764+00,72.254242,62.765945,21.383406
2024-07-19 20:36:17.592505+00,57.588734,66.776451,42.982376
2024-07-19 20:36:32.518145+00,55.888981,83.154907,41.184753
2024-07-19 20:36:47.361494+00,69.681679,89.427780,26.440498
2024-07-19 20:37:02.265418+00,83.061989,76.375854,13.253795
2024-07-19 20:37:20.30768+00,88.857368,66.312401,10.917383
2024-07-19 20:37:35.193364+00,73.603432,64.608894,29.005159
2024-07-19 20:37:50.062132+00,64.189903,59.978653,38.846321
2024-07-19 20:38:08.1249+00,68.464973,59.943893,34.882351
2024-07-19 20:38:22.991188+00,53.194679,64.775810,40.737495
2024-07-19 20:38:37.898743+00,51.760395,72.394585,44.543152
2024-07-19 20:38:57.464673+00,73.741356,64.414368,27.138321
2024-07-19 20:39:12.349797+00,56.874367,61.331669,39.602837
2024-07-19 20:39:27.213644+00,55.166599,83.078598,42.499893
2024-07-19 20:39:45.318541+00,59.384926,80.728806,47.381638
2024-07-19 20:40:00.186516+00,57.386074,83.300209,45.923450
2024-07-19 20:40:15.118306+00,53.979862,73.573296,45.827854
2024-07-19 20:40:33.152334+00,85.398697,71.312538,12.754947
2024-07-19 20:40:47.983897+00,79.013657,90.023010,32.251801
2024-07-19 20:41:02.875476+00,61.548962,85.693214,43.122684
2024-07-19 20:41:17.767635+00,55.315838,62.925785,46.950893
2024-07-19 20:41:35.918739+00,72.337914,62.033035,25.243078
2024-07-19 20:41:50.788921+00,86.184502,64.399178,16.047918
2024-07-19 20:42:05.677489+00,84.859184,69.340141,18.505878
2024-07-19 20:42:23.663194+00,85.985100,72.001518,15.003183
2024-07-19 20:42:38.544106+00,60.947124,62.948044,41.171783
2024-07-19 20:42:53.421767+00,62.577026,86.990784,43.587765
2024-07-19 20:43:13.002607+00,56.197453,78.110779,47.092224
2024-07-19 20:43:27.890183+00,77.594627,83.124512,20.524069
2024-07-19 20:43:42.752604+00,80.423714,59.459652,25.277660
2024-07-19 20:44:00.871528+00,58.202011,69.695465,46.660545
2024-07-19 20:44:15.753587+00,77.740143,88.533424,27.813858
2024-07-19 20:44:30.637873+00,83.424583,67.669411,17.257847
2024-07-19 20:44:48.678885+00,71.594727,62.993847,24.982819
2024-07-19 20:45:03.564954+00,67.165871,56.327259,36.783741
2024-07-19 20:45:18.491936+00,54.843086,70.490974,48.064976
2024-07-19 20:45:33.383481+00,58.386127,61.504345,39.348747
2024-07-19 20:45:51.337122+00,66.302734,90.741714,39.180767
2024-07-19 20:46:06.312092+00,54.460781,72.980370,44.741554
2024-07-19 20:46:21.164976+00,68.558426,55.781963,26.684006
2024-07-19 20:46:39.234758+00,85.100632,78.562958,16.872814
2024-07-19 20:46:54.142146+00,86.780495,77.991440,13.544831
2024-07-19 20:47:09.026774+00,69.934509,62.071583,24.030724
2024-07-19 20:47:27.027906+00,66.172455,60.651264,36.837006
2024-07-19 20:47:41.914353+00,53.882122,74.133163,48.695408
2024-07-19 20:47:56.804706+00,56.775642,67.713646,40.920429
2024-07-19 20:48:14.933441+00,72.883598,60.791470,28.959091
2024-07-19 20:48:29.824032+00,80.580551,65.664864,18.618902
2024-07-19 20:48:46.194764+00,72.779457,90.140175,38.734085
2024-07-19 20:49:04.244949+00,53.993038,80.532394,49.241512
2024-07-19 20:49:19.179758+00,73.855042,58.591896,20.206575
2024-07-19 20:49:34.068955+00,76.375916,61.338173,27.731094
2024-07-19 20:49:48.959702+00,71.364502,58.007278,27.440306
2024-07-19 20:50:06.966845+00,84.454300,79.700623,13.546062
2024-07-19 20:50:21.851717+00,81.493553,67.935555,12.519152
2024-07-19 20:50:38.234179+00,78.263100,65.513718,17.285307
2024-07-19 20:50:56.296064+00,79.627991,59.913811,28.451538
2024-07-19 20:51:11.181601+00,64.220619,57.697731,37.251137
2024-07-19 20:51:26.049954+00,54.589962,68.916939,49.459885
2024-07-19 20:51:44.137617+00,68.860275,60.155315,29.669998
2024-07-19 20:51:59.046402+00,65.983475,55.075630,31.780849
2024-07-19 20:52:13.938185+00,76.079651,62.973476,20.303335
2024-07-19 20:52:31.949946+00,58.925148,87.240425,34.943447
2024-07-19 20:52:46.842126+00,50.758930,79.317719,34.711594
2024-07-19 20:53:01.754477+00,54.553329,63.969475,40.949165
2024-07-19 20:53:16.60726+00,81.439293,66.450249,13.185122
2024-07-19 20:53:34.638095+00,63.482925,87.009956,34.742306
2024-07-19 20:53:49.56688+00,72.953796,86.909538,23.335365
2024-07-19 20:54:04.455406+00,79.514862,91.662437,25.188213
2024-07-19 20:54:22.582795+00,64.980888,79.581871,36.585789
2024-07-19 20:54:37.471076+00,63.633453,86.791336,35.401398
2024-07-19 20:54:52.356325+00,81.468033,76.375610,17.207191
2024-07-19 20:55:10.357097+00,82.736015,75.545120,13.152580
2024-07-19 20:55:25.222983+00,84.516388,66.903679,16.744274
2024-07-19 20:55:40.09105+00,83.594406,64.550110,18.160164
2024-07-19 20:55:58.196678+00,84.846245,66.108963,19.684372
2024-07-19 20:56:14.562+00,82.838211,76.057030,15.748106
2024-07-19 20:56:30.930246+00,66.647911,87.024551,30.795046
2024-07-19 20:56:50.518273+00,58.300671,62.975723,43.454456
2024-07-19 20:57:05.388813+00,69.262878,58.640228,31.580011
2024-07-19 20:57:20.2774+00,70.280869,55.520218,38.754196
2024-07-19 20:57:38.319008+00,55.949512,60.657612,44.846073
2024-07-19 20:57:53.1842+00,54.142914,73.898170,42.977638
2024-07-19 20:58:08.086794+00,78.130432,87.686302,16.953306
2024-07-19 20:58:22.947878+00,74.297333,56.223255,32.131527
2024-07-19 20:58:41.06893+00,58.776997,69.882278,40.079674
2024-07-19 20:58:55.953885+00,56.890999,80.925987,43.459232
2024-07-19 20:59:10.839415+00,76.108391,91.451569,28.077099
2024-07-19 20:59:28.883317+00,73.261955,88.618423,29.048136
2024-07-19 20:59:43.786924+00,86.087402,74.133324,17.756142
2024-07-19 20:59:58.666613+00,58.476517,64.105286,46.030354
2024-07-19 21:00:16.745574+00,57.285675,83.227470,37.505295
2024-07-19 21:00:31.603606+00,80.041077,88.922279,18.457605
2024-07-19 21:00:46.486359+00,78.515503,63.485245,19.469515
2024-07-19 21:01:04.557255+00,76.729607,60.006268,30.043983
2024-07-19 21:01:19.48945+00,80.000618,60.714081,20.289474
2024-07-19 21:01:34.342514+00,80.997803,82.993942,22.794804
2024-07-19 21:01:49.214376+00,61.073372,88.308182,23.773481
2024-07-19 21:02:07.280483+00,55.625946,78.889389,48.104866
2024-07-19 21:02:22.18953+00,57.856075,84.178932,40.948772
2024-07-19 21:02:37.080577+00,53.702347,76.671143,45.068195
2024-07-19 21:02:55.152292+00,82.480713,62.747520,23.192722
2024-07-19 21:03:10.028005+00,77.519135,88.437569,24.944695
2024-07-19 21:03:24.924097+00,52.535923,75.500198,45.401466
2024-07-19 21:03:42.990915+00,69.961273,57.293617,40.824989
2024-07-19 21:03:57.856226+00,61.950474,61.788261,29.856548
2024-07-19 21:04:12.741632+00,58.484055,80.631104,47.738819
2024-07-19 21:04:30.785819+00,57.113220,79.782288,48.675301
2024-07-19 21:04:45.690909+00,73.455208,90.877480,30.897854
2024-07-19 21:05:00.559041+00,79.370117,90.044662,15.589698
2024-07-19 21:05:15.427384+00,77.413635,86.718895,25.562418
2024-07-19 21:05:33.513642+00,70.168877,91.239410,33.046368
2024-07-19 21:05:48.367104+00,53.486591,59.856960,45.558826
2024-07-19 21:06:03.341951+00,69.652367,60.600529,32.100136
2024-07-19 21:06:21.299429+00,54.494392,66.170692,43.244747
2024-07-19 21:06:36.11711+00,82.176605,84.800774,21.809816
2024-07-19 21:06:51.073066+00,61.054291,88.658264,43.470303
2024-07-19 21:07:09.242229+00,55.308216,72.787346,43.625500
2024-07-19 21:07:24.108214+00,45.707954,65.521439,46.793919
2024-07-19 21:07:38.976213+00,53.625954,79.596420,45.229198
2024-07-19 21:07:57.020909+00,54.941849,80.122871,53.079269
2024-07-19 21:08:11.888008+00,54.090599,85.939392,43.818268
2024-07-19 21:08:26.779728+00,52.713490,73.551865,46.546043
2024-07-19 21:08:44.868152+00,61.770546,54.656612,36.438786
2024-07-19 21:08:59.738051+00,76.471359,57.647999,29.191813
2024-07-19 21:09:14.647009+00,70.848564,58.140091,31.694881
2024-07-19 21:09:29.530117+00,54.666649,72.453461,48.027058
2024-07-19 21:09:47.591805+00,57.865238,85.479332,50.849411
2024-07-19 21:10:02.449455+00,82.850754,75.526382,18.572826
2024-07-19 21:10:17.349378+00,57.183258,67.324165,45.308434
2024-07-19 21:10:35.433902+00,59.676460,86.873436,38.586155
2024-07-19 21:10:50.299702+00,66.381668,90.702705,33.504120
2024-07-19 21:11:05.187979+00,77.933174,92.768356,34.385929
